,0,1
430,Distral: Robust multitask reinforcement learning.,"Yee Whye Teh,Victor Bapst,Wojciech M. Czarnecki,John Quan,James Kirkpatrick,Raia Hadsell,Nicolas Heess,Razvan Pascanu,"
431,Online Learning of Optimal Bidding Strategy in Repeated Multi-Commodity Auctions.,"M. Sevi Baltaoglu,Lang Tong,Qing Zhao,"
432,Trimmed Density Ratio Estimation.,"Song Liu,Akiko Takeda,Taiji Suzuki,Kenji Fukumizu,"
433,Training recurrent networks to generate hypotheses about how the brain solves hard navigation problems.,"Ingmar Kanitscheider,Ila Fiete,"
434,Visual Interaction Networks: Learning a Physics Simulator from Video.,"Nicholas Watters,Daniel Zoran,Theophane Weber,Peter W. Battaglia,Razvan Pascanu,Andrea Tacchetti,"
435,Reconstruct & Crush Network.,"Erinc Merdivan,Mohammad Reza Loghmani,Matthieu Geist,"
436,Streaming Robust Submodular Maximization: A Partitioned Thresholding Approach.,"Slobodan Mitrovic,Ilija Bogunovic,Ashkan Norouzi-Fard,Jakub Tarnawski,Volkan Cevher,"
437,Simple strategies for recovering inner products from coarsely quantized random projections.,"Ping Li,Martin Slawski,"
438,Discovering Potential Correlations via Hypercontractivity.,"Hyeji Kim,Weihao Gao,Sreeram Kannan,Sewoong Oh,Pramod Viswanath,"
439,Doubly Stochastic Variational Inference for Deep Gaussian Processes.,"Hugh Salimbeni,Marc Peter Deisenroth,"
440,Ranking Data with Continuous Labels through Oriented Recursive Partitions.,"Stéphan Clémençon,Mastane Achab,"
441,Scalable Model Selection for Belief Networks.,"Zhao Song,Yusuke Muraoka,Ryohei Fujimaki,Lawrence Carin,"
442,Targeting EEG/LFP Synchrony with Neural Nets.,"Yitong Li,Michael Murias,Samantha Major,Geraldine Dawson,Kafui Dzirasa,Lawrence Carin,David E. Carlson,"
443,Near-Optimal Edge Evaluation in Explicit Generalized Binomial Graphs.,"Sanjiban Choudhury,Shervin Javdani,Siddhartha S. Srinivasa,Sebastian A. Scherer,"
444,Non-Stationary Spectral Kernels.,"Sami Remes,Markus Heinonen,Samuel Kaski,"
445,Overcoming Catastrophic Forgetting by Incremental Moment Matching.,"Sang-Woo Lee,Jin-Hwa Kim,Jaehyun Jun,Jung-Woo Ha,Byoung-Tak Zhang,"
446,Balancing information exposure in social networks.,"Kiran Garimella,Aristides Gionis,Nikos Parotsidis,Nikolaj Tatti,"
447,SafetyNets: Verifiable Execution of Deep Neural Networks on an Untrusted Cloud.,"Zahra Ghodsi,Tianyu Gu,Siddharth Garg,"
448,Query Complexity of Clustering with Side Information.,"Arya Mazumdar,Barna Saha,"
449,QMDP-Net: Deep Learning for Planning under Partial Observability.,"Péter Karkus,David Hsu,Wee Sun Lee,"
450,Robust Optimization for Non-Convex Objectives.,"Robert S. Chen,Brendan Lucier,Yaron Singer,Vasilis Syrgkanis,"
451,Thy Friend is My Friend: Iterative Collaborative Filtering for Sparse Matrix Estimation.,"Christian Borgs,Jennifer T. Chayes,Christina E. Lee,Devavrat Shah,"
452,Adaptive Classification for Prediction Under a Budget.,"Feng Nan,Venkatesh Saligrama,"
453,Convergence rates of a partition based Bayesian multivariate density estimation method.,"Linxi Liu,Dangna Li,Wing Hung Wong,"
454,Affine-Invariant Online Optimization and the Low-rank Experts Problem.,"Tomer Koren,Roi Livni,"
455,Beyond Worst-case: A Probabilistic Analysis of Affine Policies in Dynamic Optimization.,"Omar El Housni,Vineet Goyal,"
456,A Unified Approach to Interpreting Model Predictions.,"Scott M. Lundberg,Su-In Lee,"
457,Stochastic Approximation for Canonical Correlation Analysis.,"Raman Arora,Teodor Vanislavov Marinov,Poorya Mianjy,Nati Srebro,"
458,Resurrecting the sigmoid in deep learning through dynamical isometry: theory and practice.,"Jeffrey Pennington,Samuel S. Schoenholz,Surya Ganguli,"
459,Sample and Computationally Efficient Learning Algorithms under S-Concave Distributions.,"Maria-Florina Balcan,Hongyang Zhang,"
460,Scalable Variational Inference for Dynamical Systems.,"Nico S. Gorbach,Stefan Bauer,Joachim M. Buhmann,"
461,Context Selection for Embedding Models.,"Li-Ping Liu,Francisco J. R. Ruiz,Susan Athey,David M. Blei,"
462,Working hard to know your neighbor's margins: Local descriptor learning loss.,"Anastasya Mishchuk,Dmytro Mishkin,Filip Radenovic,Jiri Matas,"
463,Accelerated Stochastic Greedy Coordinate Descent by Soft Thresholding Projection onto Simplex.,"Chao-Bing Song,Shaobo Cui,Yong Jiang,Shu-Tao Xia,"
464,Multi-Task Learning for Contextual Bandits.,"Aniket Anand Deshmukh,Ürün Dogan,Clayton Scott,"
465,Learning to Prune Deep Neural Networks via Layer-wise Optimal Brain Surgeon.,"Xin Dong,Shangyu Chen,Sinno Jialin Pan,"
466,Accelerated First-order Methods for Geodesically Convex Optimization on Riemannian Manifolds.,"Yuanyuan Liu,Fanhua Shang,James Cheng,Hong Cheng,Licheng Jiao,"
467,Selective Classification for Deep Neural Networks.,"Yonatan Geifman,Ran El-Yaniv,"
468,Minimax Estimation of Bandable Precision Matrices.,"Addison Hu,Sahand Negahban,"
469,Monte-Carlo Tree Search by Best Arm Identification.,"Emilie Kaufmann,Wouter M. Koolen,"
470,Group Additive Structure Identification for Kernel Nonparametric Regression.,"Chao Pan,Michael Zhu,"
471,"Fast, Sample-Efficient Algorithms for Structured Phase Retrieval.","Gauri Jagatap,Chinmay Hegde,"
472,Hash Embeddings for Efficient Word Representations.,"Dan Svenstrup,Jonas Meinertz Hansen,Ole Winther,"
473,Online Learning for Multivariate Hawkes Processes.,"Yingxiang Yang,Jalal Etesami,Niao He,Negar Kiyavash,"
474,Maximum Margin Interval Trees.,"Alexandre Drouin,Toby Hocking,François Laviolette,"
475,DropoutNet: Addressing Cold Start in Recommender Systems.,"Maksims Volkovs,Guang Wei Yu,Tomi Poutanen,"
476,A simple neural network module for relational reasoning.,"Adam Santoro,David Raposo,David G. T. Barrett,Mateusz Malinowski,Razvan Pascanu,Peter W. Battaglia,Tim Lillicrap,"
477,Q-LDA: Uncovering Latent Patterns in Text-based Sequential Decision Processes.,"Jianshu Chen,Chong Wang,Lin Xiao,Ji He,Lihong Li,Li Deng,"
478,Online Reinforcement Learning in Stochastic Games.,"Chen-Yu Wei,Yi-Te Hong,Chi-Jen Lu,"
479,Position-based Multiple-play Bandit Problem with Unknown Position Bias.,"Junpei Komiyama,Junya Honda,Akiko Takeda,"
480,Active Exploration for Learning Symbolic Representations.,"Garrett Andersen,George Dimitri Konidaris,"
481,Clone MCMC: Parallel High-Dimensional Gaussian Gibbs Sampling.,"Andrei-Cristian Barbos,Francois Caron,Jean-François Giovannelli,Arnaud Doucet,"
482,Fair Clustering Through Fairlets.,"Flavio Chierichetti,Ravi Kumar,Silvio Lattanzi,Sergei Vassilvitskii,"
483,Polynomial time algorithms for dual volume sampling.,"Chengtao Li,Stefanie Jegelka,Suvrit Sra,"
484,Hindsight Experience Replay.,"Marcin Andrychowicz,Dwight Crow,Alex Ray,Jonas Schneider,Rachel Fong,Peter Welinder,Bob McGrew,Josh Tobin,Pieter Abbeel,Wojciech Zaremba,"
485,Stochastic and Adversarial Online Learning without Hyperparameters.,"Ashok Cutkosky,Kwabena A. Boahen,"
486,Teaching Machines to Describe Images with Natural Language Feedback.,"Huan Ling,Sanja Fidler,"
487,Perturbative Black Box Variational Inference.,"Robert Bamler,Cheng Zhang,Manfred Opper,Stephan Mandt,"
488,GibbsNet: Iterative Adversarial Inference for Deep Graphical Models.,"Alex Lamb,R. Devon Hjelm,Yaroslav Ganin,Joseph Paul Cohen,Aaron C. Courville,Yoshua Bengio,"
489,PointNet++: Deep Hierarchical Feature Learning on Point Sets in a Metric Space.,"Charles Ruizhongtai Qi,Li Yi,Hao Su,Leonidas J. Guibas,"
490,Regularizing Deep Neural Networks by Noise: Its Interpretation and Optimization.,"Hyeonwoo Noh,Tackgeun You,Jonghwan Mun,Bohyung Han,"
491,Learning Graph Representations with Embedding Propagation.,"Alberto García-Durán,Mathias Niepert,"
492,Efficient Modeling of Latent Information in Supervised Learning using Gaussian Processes.,"Zhenwen Dai,Mauricio A. Álvarez,Neil D. Lawrence,"
493,A-NICE-MC: Adversarial Training for MCMC.,"Jiaming Song,Shengjia Zhao,Stefano Ermon,"
494,Excess Risk Bounds for the Bayes Risk using Variational Inference in Latent Gaussian Models.,"Rishit Sheth,Roni Khardon,"
495,Real-Time Bidding with Side Information.,"Arthur Flajolet,Patrick Jaillet,"
496,Saliency-based Sequential Image Attention with Multiset Prediction.,"Sean Welleck,Jialin Mao,Kyunghyun Cho,Zheng Zhang,"
497,Variational Inference for Gaussian Process Models with Linear Complexity.,"Ching-An Cheng,Byron Boots,"
498,K-Medoids For K-Means Seeding.,"James Newling,François Fleuret,"
499,Identifying Outlier Arms in Multi-Armed Bandit.,"Honglei Zhuang,Chi Wang,Yifan Wang,"
500,Online Learning with Transductive Regret.,"Scott Yang,Mehryar Mohri,"
501,Riemannian approach to batch normalization.,"Minhyung Cho,Jaehyung Lee,"
502,Self-supervised Learning of Motion Capture.,"Hsiao-Yu Tung,Hsiao-Wei Tung,Ersin Yumer,Katerina Fragkiadaki,"
503,Triangle Generative Adversarial Networks.,"Zhe Gan,Liqun Chen,Weiyao Wang,Yunchen Pu,Yizhe Zhang,Hao Liu,Chunyuan Li,Lawrence Carin,"
504,PRUNE: Preserving Proximity and Global Ranking for Network Embedding.,"Yi-An Lai,Chin-Chi Hsu,Wen-Hao Chen,Mi-Yen Yeh,Shou-De Lin,"
505,Bayesian Optimization with Gradients.,"Jian Wu,Matthias Poloczek,Andrew Gordon Wilson,Peter I. Frazier,"
506,Scalable trust-region method for deep reinforcement learning using Kronecker-factored approximation.,"Yuhuai Wu,Elman Mansimov,Roger B. Grosse,Shun Liao,Jimmy Ba,"
507,Renyi Differential Privacy Mechanisms for Posterior Sampling.,"Joseph Geumlek,Shuang Song,Kamalika Chaudhuri,"
508,Online Learning with a Hint.,"Ofer Dekel,Arthur Flajolet,Nika Haghtalab,Patrick Jaillet,"
509,Identification of Gaussian Process State Space Models.,"Stefanos Eleftheriadis,Tom Nicholson,Marc Peter Deisenroth,James Hensman,"
510,Robust Imitation of Diverse Behaviors.,"Ziyu Wang,Josh Merel,Scott E. Reed,Nando de Freitas,Gregory Wayne,Nicolas Heess,"
511,Can Decentralized Algorithms Outperform Centralized Algorithms? A Case Study for Decentralized Parallel Stochastic Gradient Descent.,"Xiangru Lian,Ce Zhang,Huan Zhang,Cho-Jui Hsieh,Wei Zhang,Ji Liu,"
512,Local Aggregative Games.,"Vikas K. Garg,Tommi S. Jaakkola,"
513,A Sample Complexity Measure with Applications to Learning Optimal Auctions.,"Vasilis Syrgkanis,"
514,Thinking Fast and Slow with Deep Learning and Tree Search.,"Thomas Anthony,Zheng Tian,David Barber,"
515,"EEG-GRAPH: A Factor-Graph-Based Model for Capturing Spatial, Temporal, and Observational Relationships in Electroencephalograms.","Yogatheesan Varatharajah,Min Jin Chong,Krishnakant Saboo,Brent M. Berry,Benjamin H. Brinkmann,Gregory A. Worrell,Ravishankar K. Iyer,"
516,Improving the Expected Improvement Algorithm.,"Chao Qin,Diego Klabjan,Daniel Russo,"
517,Hybrid Reward Architecture for Reinforcement Learning.,"Harm van Seijen,Mehdi Fatemi,Romain Laroche,Joshua Romoff,Tavian Barnes,Jeffrey Tsang,"
518,Approximate Supermodularity Bounds for Experimental Design.,"Luiz F. O. Chamon,Alejandro Ribeiro,"
519,Maximizing Subset Accuracy with Recurrent Neural Networks in Multi-label Classification.,"Jinseok Nam,Eneldo Loza Mencía,Hyunwoo J. Kim,Johannes Fürnkranz,"
520,AdaGAN: Boosting Generative Models.,"Ilya O. Tolstikhin,Sylvain Gelly,Olivier Bousquet,Carl-Johann Simon-Gabriel,Bernhard Schölkopf,"
521,Straggler Mitigation in Distributed Optimization Through Data Encoding.,"Can Karakus,Yifan Sun,Suhas N. Diggavi,Wotao Yin,"
522,Multi-View Decision Processes: The Helper-AI Problem.,"Christos Dimitrakakis,David C. Parkes,Goran Radanovic,Paul Tylkin,"
523,A Greedy Approach for Budgeted Maximum Inner Product Search.,"Hsiang-Fu Yu,Cho-Jui Hsieh,Qi Lei,Inderjit S. Dhillon,"
524,SVD-Softmax: Fast Softmax Approximation on Large Vocabulary Neural Networks.,"Kyuhong Shim,Minjae Lee,Iksoo Choi,Yoonho Boo,Wonyong Sung,"
525,"Plan, Attend, Generate: Planning for Sequence-to-Sequence Models.","Çaglar Gülçehre,Francis Dutil,Adam Trischler,Yoshua Bengio,"
526,Task-based End-to-end Model Learning in Stochastic Optimization.,"Priya L. Donti,J. Zico Kolter,Brandon Amos,"
527,ALICE: Towards Understanding Adversarial Learning for Joint Distribution Matching.,"Chunyuan Li,Hao Liu,Changyou Chen,Yunchen Pu,Liqun Chen,Ricardo Henao,Lawrence Carin,"
528,Finite sample analysis of the GTD Policy Evaluation Algorithms in Markov Setting.,"Yue Wang,Wei Chen,Yuting Liu,Zhiming Ma,Tie-Yan Liu,"
529,On the Complexity of Learning Neural Networks.,"Le Song,Santosh S. Vempala,John Wilmes,Bo Xie,"
530,Hierarchical Implicit Models and Likelihood-Free Variational Inference.,"Dustin Tran,Rajesh Ranganath,David M. Blei,"
531,Semi-supervised Learning with GANs: Manifold Invariance with Improved Inference.,"Abhishek Kumar,Prasanna Sattigeri,Tom Fletcher,"
532,Approximation and Convergence Properties of Generative Adversarial Learning.,"Shuang Liu,Olivier Bousquet,Kamalika Chaudhuri,"
533,From Bayesian Sparsity to Gated Recurrent Nets.,"Hao He,Bo Xin,Satoshi Ikehata,David P. Wipf,"
534,Min-Max Propagation.,"Christopher Srinivasa,Inmar E. Givoni,Siamak Ravanbakhsh,Brendan J. Frey,"
535,What Uncertainties Do We Need in Bayesian Deep Learning for Computer Vision?,"Alex Kendall,Yarin Gal,"
536,Gradient descent GAN optimization is locally stable.,"Vaishnavh Nagarajan,J. Zico Kolter,"
537,Toward Robustness against Label Noise in Training Deep Discriminative Neural Networks.,"Arash Vahdat,"
538,Dualing GANs.,"Yujia Li,Alexander G. Schwing,Kuan-Chieh Wang,Richard S. Zemel,"
539,Deep Learning for Precipitation Nowcasting: A Benchmark and A New Model.,"Xingjian Shi,Zhihan Gao,Leonard Lausen,Hao Wang,Dit-Yan Yeung,Wai-Kin Wong,Wang-chun Woo,"
540,Do Deep Neural Networks Suffer from Crowding?,"Anna Volokitin,Gemma Roig,Tomaso A. Poggio,"
541,Learning from Complementary Labels.,"Takashi Ishida,Gang Niu,Weihua Hu,Masashi Sugiyama,"
542,Online control of the false discovery rate with decaying memory.,"Aaditya Ramdas,Fanny Yang,Martin J. Wainwright,Michael I. Jordan,"
543,Learning from uncertain curves: The 2-Wasserstein metric for Gaussian processes.,"Anton Mallasto,Aasa Feragen,"
544,Discriminative State Space Models.,"Vitaly Kuznetsov,Mehryar Mohri,"
545,On Fairness and Calibration.,"Geoff Pleiss,Manish Raghavan,Felix Wu,Jon M. Kleinberg,Kilian Q. Weinberger,"
546,Imagination-Augmented Agents for Deep Reinforcement Learning.,"Sébastien Racanière,Theophane Weber,David P. Reichert,Lars Buesing,Arthur Guez,Danilo Jimenez Rezende,Adrià Puigdomènech Badia,Oriol Vinyals,Nicolas Heess,Yujia Li,Razvan Pascanu,Peter W. Battaglia,Demis Hassabis,David Silver,Daan Wierstra,"
547,Extracting low-dimensional dynamics from multiple large-scale neural population recordings by learning to predict correlations.,"Marcel Nonnenmacher,Srinivas C. Turaga,Jakob H. Macke,"
548,Unifying PAC and Regret: Uniform PAC Bounds for Episodic Reinforcement Learning.,"Christoph Dann,Tor Lattimore,Emma Brunskill,"
549,Gradients of Generative Models for Improved Discriminative Analysis of Tandem Mass Spectra.,"John T. Halloran,David M. Rocke,"
550,Asynchronous Parallel Coordinate Minimization for MAP Inference.,"Ofer Meshi,Alexander G. Schwing,"
551,Multiscale Quantization for Fast Similarity Search.,"Xiang Wu,Ruiqi Guo,Ananda Theertha Suresh,Sanjiv Kumar,Daniel N. Holtmann-Rice,David Simcha,Felix X. Yu,"
552,Diverse and Accurate Image Description Using a Variational Auto-Encoder with an Additive Gaussian Encoding Space.,"Liwei Wang,Alexander G. Schwing,Svetlana Lazebnik,"
553,Improved Training of Wasserstein GANs.,"Ishaan Gulrajani,Faruk Ahmed,Martín Arjovsky,Vincent Dumoulin,Aaron C. Courville,"
554,Learning Populations of Parameters.,"Kevin Tian,Weihao Kong,Gregory Valiant,"
555,Clustering with Noisy Queries.,"Arya Mazumdar,Barna Saha,"
556,Higher-Order Total Variation Classes on Grids: Minimax Theory and Trend Filtering Methods.,"Veeranjaneyulu Sadhanala,Yu-Xiang Wang,James Sharpnack,Ryan J. Tibshirani,"
557,Training Quantized Nets: A Deeper Understanding.,"Hao Li,Soham De,Zheng Xu,Christoph Studer,Hanan Samet,Tom Goldstein,"
558,Permutation-based Causal Inference Algorithms with Interventions.,"Yuhao Wang,Liam Solus,Karren D. Yang,Caroline Uhler,"
559,"Time-dependent spatially varying graphical models, with application to brain fMRI data analysis.","Kristjan H. Greenewald,Seyoung Park,Shuheng Zhou,Alexander Giessing,"
560,Gradient Methods for Submodular Maximization.,"S. Hamed Hassani,Mahdi Soltanolkotabi,Amin Karbasi,"
561,Smooth Primal-Dual Coordinate Descent Algorithms for Nonsmooth Convex Optimization.,"Ahmet Alacaoglu,Quoc Tran-Dinh,Olivier Fercoq,Volkan Cevher,"
562,The Importance of Communities for Learning to Influence.,"Eric Balkanski,Nicole Immorlica,Yaron Singer,"
563,"Multiplicative Weights Update with Constant Step-Size in Congestion Games: Convergence, Limit Cycles and Chaos.","Gerasimos Palaiopanos,Ioannis Panageas,Georgios Piliouras,"
564,Learning Neural Representations of Human Cognition across Many fMRI Studies.,"Arthur Mensch,Julien Mairal,Danilo Bzdok,Bertrand Thirion,Gaël Varoquaux,"
565,A KL-LUCB algorithm for Large-Scale Crowdsourcing.,"Ervin Tanczos,Robert Nowak,Bob Mankoff,"
566,Collaborative Deep Learning in Fixed Topology Networks.,"Zhanhong Jiang,Aditya Balu,Chinmay Hegde,Soumik Sarkar,"
567,Fast-Slow Recurrent Neural Networks.,"Asier Mujika,Florian Meier,Angelika Steger,"
568,Learning Disentangled Representations with Semi-Supervised Deep Generative Models.,"Siddharth Narayanaswamy,Brooks Paige,Jan-Willem van de Meent,Alban Desmaison,Noah D. Goodman,Pushmeet Kohli,Frank D. Wood,Philip H. S. Torr,"
569,Self-Supervised Intrinsic Image Decomposition.,"Michael Janner,Jiajun Wu,Tejas D. Kulkarni,Ilker Yildirim,Josh Tenenbaum,"
570,Exploring Generalization in Deep Learning.,"Behnam Neyshabur,Srinadh Bhojanapalli,David McAllester,Nati Srebro,"
571,A framework for Multi-A(rmed)/B(andit) Testing with Online FDR Control.,"Fanny Yang,Aaditya Ramdas,Kevin G. Jamieson,Martin J. Wainwright,"
572,Fader Networks: Manipulating Images by Sliding Attributes.,"Guillaume Lample,Neil Zeghidour,Nicolas Usunier,Antoine Bordes,Ludovic Denoyer,Marc'Aurelio Ranzato,"
573,Action Centered Contextual Bandits.,"Kristjan H. Greenewald,Ambuj Tewari,Susan A. Murphy,Predrag V. Klasnja,"
574,Estimating Mutual Information for Discrete-Continuous Mixtures.,"Weihao Gao,Sreeram Kannan,Sewoong Oh,Pramod Viswanath,"
575,Attention is All you Need.,"Ashish Vaswani,Noam Shazeer,Niki Parmar,Jakob Uszkoreit,Llion Jones,Aidan N. Gomez,Lukasz Kaiser,Illia Polosukhin,"
576,Recurrent Ladder Networks.,"Isabeau Prémont-Schwarz,Alexander Ilin,Tele Hao,Antti Rasmus,Rinu Boney,Harri Valpola,"
577,Parameter-Free Online Learning via Model Selection.,"Dylan J. Foster,Satyen Kale,Mehryar Mohri,Karthik Sridharan,"
578,Bregman Divergence for Stochastic Variance Reduction: Saddle-Point and Adversarial Prediction.,"Zhan Shi,Xinhua Zhang,Yaoliang Yu,"
579,Unbounded cache model for online language modeling with open vocabulary.,"Edouard Grave,Moustapha Cissé,Armand Joulin,"
580,Predictive State Recurrent Neural Networks.,"Carlton Downey,Ahmed Hefny,Byron Boots,Geoffrey J. Gordon,Boyue Li,"
581,Early stopping for kernel boosting algorithms: A general analysis with localized complexities.,"Yuting Wei,Fanny Yang,Martin J. Wainwright,"
582,SVCCA: Singular Vector Canonical Correlation Analysis for Deep Learning Dynamics and Interpretability.,"Maithra Raghu,Justin Gilmer,Jason Yosinski,Jascha Sohl-Dickstein,"
583,Convolutional Phase Retrieval.,"Qing Qu,Yuqian Zhang,Yonina C. Eldar,John Wright,"
584,Estimating High-dimensional Non-Gaussian Multiple Index Models via Stein's Lemma.,"Zhuoran Yang,Krishnakumar Balasubramanian,Zhaoran Wang,Han Liu,"
585,Gaussian Quadrature for Kernel Features.,"Tri Dao,Christopher De Sa,Christopher Ré,"
586,Value Prediction Network.,"Junhyuk Oh,Satinder Singh,Honglak Lee,"
587,A Learning Error Analysis for Structured Prediction with Approximate Inference.,"Yuanbin Wu,Man Lan,Shiliang Sun,Qi Zhang,Xuanjing Huang,"
588,Efficient Second-Order Online Kernel Learning with Adaptive Embedding.,"Daniele Calandriello,Alessandro Lazaric,Michal Valko,"
589,Implicit Regularization in Matrix Factorization.,"Suriya Gunasekar,Blake E. Woodworth,Srinadh Bhojanapalli,Behnam Neyshabur,Nati Srebro,"
590,Optimal Shrinkage of Singular Values Under Random Data Contamination.,"Danny Barash,Matan Gavish,"
591,Countering Feedback Delays in Multi-Agent Learning.,"Zhengyuan Zhou,Panayotis Mertikopoulos,Nicholas Bambos,Peter W. Glynn,Claire J. Tomlin,"
592,Asynchronous Coordinate Descent under More Realistic Assumptions.,"Tao Sun,Robert Hannah,Wotao Yin,"
593,Linear Convergence of a Frank-Wolfe Type Algorithm over Trace-Norm Balls.,"Zeyuan Allen-Zhu,Elad Hazan,Wei Hu,Yuanzhi Li,"
594,Hierarchical Clustering Beyond the Worst-Case.,"Vincent Cohen-Addad,Varun Kanade,Frederik Mallmann-Trenn,"
595,Invariance and Stability of Deep Convolutional Representations.,"Alberto Bietti,Julien Mairal,"
596,Statistical Cost Sharing.,"Eric Balkanski,Umar Syed,Sergei Vassilvitskii,"
597,The Expressive Power of Neural Networks: A View from the Width.,"Zhou Lu,Hongming Pu,Feicheng Wang,Zhiqiang Hu,Liwei Wang,"
598,Spectrally-normalized margin bounds for neural networks.,"Peter L. Bartlett,Dylan J. Foster,Matus Telgarsky,"
599,Robust and Efficient Transfer Learning with Hidden Parameter Markov Decision Processes.,"Taylor W. Killian,Samuel Daulton,Finale Doshi-Velez,George Dimitri Konidaris,"
600,Population Matching Discrepancy and Applications in Deep Learning.,"Jianfei Chen,Chongxuan Li,Yizhong Ru,Jun Zhu,"
601,Scalable Planning with Tensorflow for Hybrid Nonlinear Domains.,"Ga Wu,Buser Say,Scott Sanner,"
602,Boltzmann Exploration Done Right.,"Nicolò Cesa-Bianchi,Claudio Gentile,Gergely Neu,Gábor Lugosi,"
603,Learned in Translation: Contextualized Word Vectors.,"Bryan McCann,James Bradbury,Caiming Xiong,Richard Socher,"
604,Neural Discrete Representation Learning.,"Aäron van den Oord,Oriol Vinyals,Koray Kavukcuoglu,"
605,Generalizing GANs: A Turing Perspective.,"Roderich Gross,Yue Gu,Wei Li,Melvin Gauci,"
606,Scalable Log Determinants for Gaussian Process Kernel Learning.,"Kun Dong,David Eriksson,Hannes Nickisch,David Bindel,Andrew Gordon Wilson,"
607,Poincaré Embeddings for Learning Hierarchical Representations.,"Maximilian Nickel,Douwe Kiela,"
608,Learning Combinatorial Optimization Algorithms over Graphs.,"Elias B. Khalil,Hanjun Dai,Yuyu Zhang,Bistra Dilkina,Le Song,"
609,Robust Conditional Probabilities.,"Yoav Wald,Amir Globerson,"
610,Learning with Bandit Feedback in Potential Games.,"Amélie Héliou,Johanne Cohen,Panayotis Mertikopoulos,"
611,Multi-Agent Actor-Critic for Mixed Cooperative-Competitive Environments.,"Ryan Lowe,Yi Wu,Aviv Tamar,Jean Harb,Pieter Abbeel,Igor Mordatch,"
612,Communication-Efficient Distributed Learning of Discrete Distributions.,"Ilias Diakonikolas,Elena Grigorescu,Jerry Li,Abhiram Natarajan,Krzysztof Onak,Ludwig Schmidt,"
613,Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles.,"Balaji Lakshminarayanan,Alexander Pritzel,Charles Blundell,"
614,When Worlds Collide: Integrating Different Counterfactual Assumptions in Fairness.,"Chris Russell,Matt J. Kusner,Joshua R. Loftus,Ricardo Silva,"
615,Matrix Norm Estimation from a Few Entries.,"Ashish Khetan,Sewoong Oh,"
616,Neural Networks for Efficient Bayesian Decoding of Natural Images from Retinal Neurons.,"Nikhil Parthasarathy,Eleanor Batty,William Falcon,Thomas Rutten,Mohit Rajpal,E. J. Chichilnisky,Liam Paninski,"
617,Causal Effect Inference with Deep Latent-Variable Models.,"Christos Louizos,Uri Shalit,Joris M. Mooij,David A. Sontag,Richard S. Zemel,Max Welling,"
618,Learning Identifiable Gaussian Bayesian Networks in Polynomial Time and Sample Complexity.,"Asish Ghoshal,Jean Honorio,"
619,Gradient Episodic Memory for Continual Learning.,"David Lopez-Paz,Marc'Aurelio Ranzato,"
620,Effective Parallelisation for Machine Learning.,"Michael Kamp,Mario Boley,Olana Missura,Thomas Gärtner,"
621,"Semisupervised Clustering, AND-Queries and Locally Encodable Source Coding.","Arya Mazumdar,Soumyabrata Pal,"
622,Clustering Stable Instances of Euclidean k-means.,"Aravindan Vijayaraghavan,Abhratanu Dutta,Alex Wang,"
623,Good Semi-supervised Learning That Requires a Bad GAN.,"Zihang Dai,Zhilin Yang,Fan Yang,William W. Cohen,Ruslan Salakhutdinov,"
624,On Blackbox Backpropagation and Jacobian Sensing.,"Krzysztof Marcin Choromanski,Vikas Sindhwani,"
625,Protein Interface Prediction using Graph Convolutional Networks.,"Alex Fout,Jonathon Byrd,Basir Shariat,Asa Ben-Hur,"
626,Solid Harmonic Wavelet Scattering: Predicting Quantum Molecular Energy from Invariant Descriptors of 3D Electronic Densities.,"Michael Eickenberg,Georgios Exarchakis,Matthew J. Hirn,Stéphane Mallat,"
627,Towards Generalization and Simplicity in Continuous Control.,"Aravind Rajeswaran,Kendall Lowrey,Emanuel Todorov,Sham M. Kakade,"
628,Random Projection Filter Bank for Time Series Data.,"Amir-massoud Farahmand,Sepideh Pourazarm,Daniel Nikovski,"
629,Filtering Variational Objectives.,"Chris J. Maddison,Dieterich Lawson,George Tucker,Nicolas Heess,Mohammad Norouzi,Andriy Mnih,Arnaud Doucet,Yee Whye Teh,"
630,On Frank-Wolfe and Equilibrium Computation.,"Jacob D. Abernethy,Jun-Kun Wang,"
631,Modulating early visual processing by language.,"Harm de Vries,Florian Strub,Jérémie Mary,Hugo Larochelle,Olivier Pietquin,Aaron C. Courville,"
632,Learning Mixture of Gaussians with Streaming Data.,"Aditi Raghunathan,Prateek Jain,Ravishankar Krishnaswamy,"
633,Practical Hash Functions for Similarity Estimation and Dimensionality Reduction.,"Søren Dahlgaard,Mathias Bæk Tejs Knudsen,Mikkel Thorup,"
634,GANs Trained by a Two Time-Scale Update Rule Converge to a Local Nash Equilibrium.,"Martin Heusel,Hubert Ramsauer,Thomas Unterthiner,Bernhard Nessler,Sepp Hochreiter,"
635,The Scaling Limit of High-Dimensional Online Independent Component Analysis.,"Chuang Wang,Yue M. Lu,"
636,Approximation Algorithms for l0-Low Rank Approximation.,"Karl Bringmann,Pavel Kolev,David P. Woodruff,"
637,The power of absolute discounting: all-dimensional distribution estimation.,"Moein Falahatgar,Mesrob I. Ohannessian,Alon Orlitsky,Venkatadheeraj Pichapati,"
638,Few-Shot Adversarial Domain Adaptation.,"Saeid Motiian,Quinn Jones,Seyed Mehdi Iranmanesh,Gianfranco Doretto,"
