,0,1
417,Explaining Deep Learning Models - A Bayesian Non-parametric Approach.,"Wenbo Guo,Sui Huang,Yunzhe Tao,Xinyu Xing,Lin Lin,"
418,Third-order Smoothness Helps: Faster Stochastic Optimization Algorithms for Finding Local Minima.,"Yaodong Yu,Pan Xu,Quanquan Gu,"
419,COLA: Decentralized Linear Learning.,"Lie He,An Bian,Martin Jaggi,"
420,MiME: Multilevel Medical Embedding of Electronic Health Records for Predictive Healthcare.,"Edward Choi,Cao Xiao,Walter F. Stewart,Jimeng Sun,"
421,Adaptive Sampling Towards Fast Graph Representation Learning.,"Wen-bing Huang,Tong Zhang,Yu Rong,Junzhou Huang,"
422,Hunting for Discriminatory Proxies in Linear Regression Models.,"Samuel Yeom,Anupam Datta,Matt Fredrikson,"
423,Towards Robust Detection of Adversarial Examples.,"Tianyu Pang,Chao Du,Yinpeng Dong,Jun Zhu,"
424,Active Matting.,"Xin Yang,Ke Xu,Shaozhe Chen,Shengfeng He,Baocai Yin,Rynson W. H. Lau,"
425,Learning filter widths of spectral decompositions with wavelets.,"Haidar Khan,Bülent Yener,"
426,Byzantine Stochastic Gradient Descent.,"Dan Alistarh,Zeyuan Allen-Zhu,Jerry Li,"
427,PG-TS: Improved Thompson Sampling for Logistic Contextual Bandits.,"Bianca Dumitrascu,Karen Feng,Barbara E. Engelhardt,"
428,Spectral Filtering for General Linear Dynamical Systems.,"Elad Hazan,Holden Lee,Karan Singh,Cyril Zhang,Yi Zhang,"
429,On Learning Intrinsic Rewards for Policy Gradient Methods.,"Zeyu Zheng,Junhyuk Oh,Satinder Singh,"
430,Boolean Decision Rules via Column Generation.,"Sanjeeb Dash,Oktay Günlük,Dennis Wei,"
431,Adversarial Text Generation via Feature-Mover's Distance.,"Liqun Chen,Shuyang Dai,Chenyang Tao,Haichao Zhang,Zhe Gan,Dinghan Shen,Yizhe Zhang,Guoyin Wang,Ruiyi Zhang,Lawrence Carin,"
432,Fast Rates of ERM and Stochastic Approximation: Adaptive to Error Bound Conditions.,"Mingrui Liu,Xiaoxuan Zhang,Lijun Zhang,Jing Rong,Tianbao Yang,"
433,Learning Bounds for Greedy Approximation with Explicit Feature Maps from Multiple Kernels.,"Shahin Shahrampour,Vahid Tarokh,"
434,A Mathematical Model For Optimal Decisions In A Representative Democracy.,"Malik Magdon-Ismail,Lirong Xia,"
435,Negotiable Reinforcement Learning for Pareto Optimal Sequential Decision-Making.,"Nishant Desai,Andrew Critch,Stuart J. Russell,"
436,Non-metric Similarity Graphs for Maximum Inner Product Search.,"Stanislav Morozov,Artem Babenko,"
437,Recurrently Controlled Recurrent Networks.,"Yi Tay,Anh Tuan Luu,Siu Cheung Hui,"
438,Fast greedy algorithms for dictionary selection with generalized sparsity constraints.,"Kaito Fujii,Tasuku Soma,"
439,Deep Reinforcement Learning in a Handful of Trials using Probabilistic Dynamics Models.,"Kurtland Chua,Roberto Calandra,Rowan McAllister,Sergey Levine,"
440,A Smoother Way to Train Structured Prediction Models.,"Venkata Krishna Pillutla,Vincent Roulet,Sham M. Kakade,Zaïd Harchaoui,"
441,Context-dependent upper-confidence bounds for directed exploration.,"Raksha Kumaraswamy,Matthew Schlegel,Adam White,Martha White,"
442,A Unified View of Piecewise Linear Neural Network Verification.,"Rudy Bunel,Ilker Turkaslan,Philip H. S. Torr,Pushmeet Kohli,Pawan Kumar Mudigonda,"
443,Hierarchical Graph Representation Learning with Differentiable Pooling.,"Zhitao Ying,Jiaxuan You,Christopher Morris,Xiang Ren,William L. Hamilton,Jure Leskovec,"
444,Non-Ergodic Alternating Proximal Augmented Lagrangian Algorithms with Optimal Rates.,"Quoc Tran-Dinh,"
445,Information-based Adaptive Stimulus Selection to Optimize Communication Efficiency in Brain-Computer Interfaces.,"Boyla Mainsah,Dmitry Kalika,Leslie M. Collins,Siyuan Liu,Chandra S. Throckmorton,"
446,Porcupine Neural Networks: Approximating Neural Network Landscapes.,"Soheil Feizi,Hamid Javadi,Jesse M. Zhang,David Tse,"
447,Fairness Through Computationally-Bounded Awareness.,"Michael P. Kim,Omer Reingold,Guy N. Rothblum,"
448,Adaptive Negative Curvature Descent with Applications in Non-convex Optimization.,"Mingrui Liu,Zhe Li,Xiaoyu Wang,Jinfeng Yi,Tianbao Yang,"
449,Is Q-Learning Provably Efficient?,"Chi Jin,Zeyuan Allen-Zhu,Sébastien Bubeck,Michael I. Jordan,"
450,"Interpreting Neural Network Judgments via Minimal, Stable, and Symbolic Corrections.","Xin Zhang,Armando Solar-Lezama,Rishabh Singh,"
451,Measures of distortion for machine learning.,"Leena Chennuru Vankadara,Ulrike von Luxburg,"
452,On the Local Minima of the Empirical Risk.,"Chi Jin,Lydia T. Liu,Rong Ge,Michael I. Jordan,"
453,Densely Connected Attention Propagation for Reading Comprehension.,"Yi Tay,Anh Tuan Luu,Siu Cheung Hui,Jian Su,"
454,Bandit Learning with Positive Externalities.,"Virag Shah,Jose H. Blanchet,Ramesh Johari,"
455,Learning Confidence Sets using Support Vector Machines.,"Wenbo Wang,Xingye Qiao,"
456,Efficient Neural Network Robustness Certification with General Activation Functions.,"Huan Zhang,Tsui-Wei Weng,Pin-Yu Chen,Cho-Jui Hsieh,Luca Daniel,"
457,Hessian-based Analysis of Large Batch Training and Robustness to Adversaries.,"Zhewei Yao,Amir Gholami,Qi Lei,Kurt Keutzer,Michael W. Mahoney,"
458,Neural Edit Operations for Biological Sequences.,"Satoshi Koide,Keisuke Kawano,Takuro Kutsuna,"
459,Objective and efficient inference for couplings in neuronal networks.,"Yu Terada,Tomoyuki Obuchi,Takuya Isomura,Yoshiyuki Kabashima,"
460,Learning from Group Comparisons: Exploiting Higher Order Interactions.,"Yao Li,Minhao Cheng,Kevin Fujii,Fushing Hsieh,Cho-Jui Hsieh,"
461,Supervising Unsupervised Learning.,"Vikas Garg,"
462,Nonparametric Bayesian Lomax delegate racing for survival analysis with competing risks.,"Quan Zhang,Mingyuan Zhou,"
463,Adversarially Robust Generalization Requires More Data.,"Ludwig Schmidt,Shibani Santurkar,Dimitris Tsipras,Kunal Talwar,Aleksander Madry,"
464,Improving Exploration in Evolution Strategies for Deep Reinforcement Learning via a Population of Novelty-Seeking Agents.,"Edoardo Conti,Vashisht Madhavan,Felipe Petroski Such,Joel Lehman,Kenneth O. Stanley,Jeff Clune,"
465,Practical exact algorithm for trembling-hand equilibrium refinements in games.,"Gabriele Farina,Nicola Gatti,Tuomas Sandholm,"
466,LAG: Lazily Aggregated Gradient for Communication-Efficient Distributed Learning.,"Tianyi Chen,Georgios B. Giannakis,Tao Sun,Wotao Yin,"
467,Scalable Robust Matrix Factorization with Nonconvex Loss.,"Quanming Yao,James T. Kwok,"
468,Power-law efficient neural codes provide general link between perceptual bias and discriminability.,"Michael Morais,Jonathan W. Pillow,"
469,Geometry-Aware Recurrent Neural Networks for Active Visual Recognition.,"Ricson Cheng,Ziyan Wang,Katerina Fragkiadaki,"
470,Unsupervised Adversarial Invariance.,"Ayush Jaiswal,Rex Yue Wu,Wael Abd-Almageed,Prem Natarajan,"
471,Content preserving text generation with attribute controls.,"Lajanugen Logeswaran,Honglak Lee,Samy Bengio,"
472,Multi-armed Bandits with Compensation.,"Siwei Wang,Longbo Huang,"
473,GradiVeQ: Vector Quantization for Bandwidth-Efficient Gradient Aggregation in Distributed CNN Training.,"Mingchao Yu,Zhifeng Lin,Krishna Narra,Songze Li,Youjie Li,Nam Sung Kim,Alexander G. Schwing,Murali Annavaram,Salman Avestimehr,"
474,Learning in Games with Lossy Feedback.,"Zhengyuan Zhou,Panayotis Mertikopoulos,Susan Athey,Nicholas Bambos,Peter W. Glynn,Yinyu Ye,"
475,Scalable methods for 8-bit training of neural networks.,"Ron Banner,Itay Hubara,Elad Hoffer,Daniel Soudry,"
476,Dropping Symmetry for Fast Symmetric Nonnegative Matrix Factorization.,"Zhihui Zhu,Xiao Li,Kai Liu,Qiuwei Li,"
477,Link Prediction Based on Graph Neural Networks.,"Muhan Zhang,Yixin Chen,"
478,Why so gloomy? A Bayesian explanation of human pessimism bias in the multi-armed bandit task.,"Dalin Guo,Angela J. Yu,"
479,Near-Optimal Time and Sample Complexities for Solving Markov Decision Processes with a Generative Model.,"Aaron Sidford,Mengdi Wang,Xian Wu,Lin Yang,Yinyu Ye,"
480,ChannelNets: Compact and Efficient Convolutional Neural Networks via Channel-Wise Convolutions.,"Hongyang Gao,Zhengyang Wang,Shuiwang Ji,"
481,Causal Inference and Mechanism Clustering of A Mixture of Additive Noise Models.,"Shoubo Hu,Zhitang Chen,Vahid Partovi Nia,Lai-Wan Chan,Yanhui Geng,"
482,Contour location via entropy reduction leveraging multiple information sources.,"Alexandre Noll Marques,Rémi Lam,Karen Willcox,"
483,Assessing Generative Models via Precision and Recall.,"Mehdi S. M. Sajjadi,Olivier Bachem,Mario Lucic,Olivier Bousquet,Sylvain Gelly,"
484,Multiple-Step Greedy Policies in Approximate and Online Reinforcement Learning.,"Yonathan Efroni,Gal Dalal,Bruno Scherrer,Shie Mannor,"
485,A Convex Duality Framework for GANs.,"Farzan Farnia,David Tse,"
486,Horizon-Independent Minimax Linear Regression.,"Alan Malek,Peter L. Bartlett,"
487,Exploiting Numerical Sparsity for Efficient Learning : Faster Eigenvector Computation and Regression.,"Neha Gupta,Aaron Sidford,"
488,Experimental Design for Cost-Aware Learning of Causal Graphs.,"Erik M. Lindgren,Murat Kocaoglu,Alexandros G. Dimakis,Sriram Vishwanath,"
489,Task-Driven Convolutional Recurrent Models of the Visual System.,"Aran Nayebi,Daniel Bear,Jonas Kubilius,Kohitij Kar,Surya Ganguli,David Sussillo,James J. DiCarlo,Daniel L. Yamins,"
490,Meta-Reinforcement Learning of Structured Exploration Strategies.,"Abhishek Gupta,Russell Mendonca,Yuxuan Liu,Pieter Abbeel,Sergey Levine,"
491,Sample Efficient Stochastic Gradient Iterative Hard Thresholding Method for Stochastic Sparse Linear Regression with Limited Attribute Observation.,"Tomoya Murata,Taiji Suzuki,"
492,Semi-supervised Deep Kernel Learning: Regression with Unlabeled Data by Minimizing Predictive Variance.,"Neal Jean,Sang Michael Xie,Stefano Ermon,"
493,Generalizing to Unseen Domains via Adversarial Data Augmentation.,"Riccardo Volpi,Hongseok Namkoong,Ozan Sener,John C. Duchi,Vittorio Murino,Silvio Savarese,"
494,Hyperbolic Neural Networks.,"Octavian-Eugen Ganea,Gary Bécigneul,Thomas Hofmann,"
495,Breaking the Curse of Horizon: Infinite-Horizon Off-Policy Estimation.,"Qiang Liu,Lihong Li,Ziyang Tang,Dengyong Zhou,"
496,Learning Task Specifications from Demonstrations.,"Marcell Vazquez-Chanlatte,Susmit Jha,Ashish Tiwari,Mark K. Ho,Sanjit A. Seshia,"
497,Learning a latent manifold of odor representations from neural responses in piriform cortex.,"Anqi Wu,Stan L. Pashkovski,Sandeep R. Datta,Jonathan W. Pillow,"
498,Fully Understanding The Hashing Trick.,"Lior Kamma,Casper Benjamin Freksen,Kasper Green Larsen,"
499,Evolved Policy Gradients.,"Rein Houthooft,Yuhua Chen,Phillip Isola,Bradly C. Stadie,Filip Wolski,Jonathan Ho,Pieter Abbeel,"
500,The Spectrum of the Fisher Information Matrix of a Single-Hidden-Layer Neural Network.,"Jeffrey Pennington,Pratik Worah,"
501,Learning Concave Conditional Likelihood Models for Improved Analysis of Tandem Mass Spectra.,"John T. Halloran,David M. Rocke,"
502,Differentially Private k-Means with Constant Multiplicative Error.,"Uri Stemmer,Haim Kaplan,"
503,Policy Optimization via Importance Sampling.,"Alberto Maria Metelli,Matteo Papini,Francesco Faccio,Marcello Restelli,"
504,Estimating Learnability in the Sublinear Data Regime.,"Weihao Kong,Gregory Valiant,"
505,Algorithmic Assurance: An Active Approach to Algorithmic Testing using Bayesian Optimisation.,"Shivapratap Gopakumar,Sunil Gupta,Santu Rana,Vu Nguyen,Svetha Venkatesh,"
506,Community Exploration: From Offline Optimization to Online Learning.,"Xiaowei Chen,Weiran Huang,Wei Chen,John C. S. Lui,"
507,A Dual Framework for Low-rank Tensor Completion.,"Madhav Nimishakavi,Pratik Kumar Jawanpuria,Bamdev Mishra,"
508,Low-rank Interaction with Sparse Additive Effects Model for Large Data Frames.,"Geneviève Robin,Hoi-To Wai,Julie Josse,Olga Klopp,Eric Moulines,"
509,Inference Aided Reinforcement Learning for Incentive Mechanism Design in Crowdsourcing.,"Zehong Hu,Yitao Liang,Jie Zhang,Zhao Li,Yang Liu,"
510,Middle-Out Decoding.,"Shikib Mehri,Leonid Sigal,"
511,First-order Stochastic Algorithms for Escaping From Saddle Points in Almost Linear Time.,"Yi Xu,Jing Rong,Tianbao Yang,"
512,To Trust Or Not To Trust A Classifier.,"Heinrich Jiang,Been Kim,Melody Y. Guan,Maya R. Gupta,"
513,Reparameterization Gradient for Non-differentiable Models.,"Wonyeol Lee,Hangyeol Yu,Hongseok Yang,"
514,A Simple Proximal Stochastic Gradient Method for Nonsmooth Nonconvex Optimization.,"Zhize Li,Jian Li,"
515,Multimodal Generative Models for Scalable Weakly-Supervised Learning.,"Mike Wu,Noah D. Goodman,"
516,How Much Restricted Isometry is Needed In Nonconvex Matrix Recovery?,"Richard Y. Zhang,Cédric Josz,Somayeh Sojoudi,Javad Lavaei,"
517,Occam's razor is insufficient to infer the preferences of irrational agents.,"Stuart Armstrong,Sören Mindermann,"
518,Manifold Structured Prediction.,"Alessandro Rudi,Carlo Ciliberto,Gian Maria Marconi,Lorenzo Rosasco,"
519,Fast Greedy MAP Inference for Determinantal Point Process to Improve Recommendation Diversity.,"Laming Chen,Guoxin Zhang,Eric Zhou,"
520,Learning Others' Intentional Models in Multi-Agent Settings Using Interactive POMDPs.,"Yanlin Han,Piotr J. Gmytrasiewicz,"
521,Contextual Pricing for Lipschitz Buyers.,"Jieming Mao,Renato Paes Leme,Jon Schneider,"
522,Online Improper Learning with an Approximation Oracle.,"Elad Hazan,Wei Hu,Yuanzhi Li,Zhiyuan Li,"
523,Bandit Learning in Concave N-Person Games.,"Mario Bravo,David S. Leslie,Panayotis Mertikopoulos,"
524,On Fast Leverage Score Sampling and Optimal Learning.,"Alessandro Rudi,Daniele Calandriello,Luigi Carratino,Lorenzo Rosasco,"
525,Unsupervised Video Object Segmentation for Deep Reinforcement Learning.,"Vikash Goel,Jameson Weng,Pascal Poupart,"
526,Efficient inference for time-varying behavior during learning.,"Nicholas A. Roy,Ji Hyun Bak,Athena Akrami,Carlos Brody,Jonathan W. Pillow,"
527,Learning convex polytopes with margin.,"Lee-Ad Gottlieb,Eran Kaufman,Aryeh Kontorovich,Gabriel Nivasch,"
528,Critical initialisation for deep signal propagation in noisy rectifier neural networks.,"Arnu Pretorius,Elan Van Biljon,Steve Kroon,Herman Kamper,"
529,Insights on representational similarity in neural networks with canonical correlation.,"Ari S. Morcos,Maithra Raghu,Samy Bengio,"
530,Variational Inference with Tail-adaptive f-Divergence.,"Dilin Wang,Hao Liu,Qiang Liu,"
531,Mental Sampling in Multimodal Representations.,"Jian-Qiao Zhu,Adam Sanborn,Nick Chater,"
532,Adversarially Robust Optimization with Gaussian Processes.,"Ilija Bogunovic,Jonathan Scarlett,Stefanie Jegelka,Volkan Cevher,"
533,Learning to Multitask.,"Yu Zhang,Ying Wei,Qiang Yang,"
534,Loss Functions for Multiset Prediction.,"Sean Welleck,Zixin Yao,Yu Gai,Jialin Mao,Zheng Zhang,Kyunghyun Cho,"
535,Computing Kantorovich-Wasserstein Distances on d-dimensional histograms using (d+1)-partite graphs.,"Gennaro Auricchio,Federico Bassetti,Stefano Gualandi,Marco Veneroni,"
536,Neural Interaction Transparency (NIT): Disentangling Learned Interactions for Improved Interpretability.,"Michael Tsang,Hanpeng Liu,Sanjay Purushotham,Pavankumar Murali,Yan Liu,"
537,CapProNet: Deep Feature Learning via Orthogonal Projections onto Capsule Subspaces.,"Liheng Zhang,Marzieh Edraki,Guo-Jun Qi,"
538,Gamma-Poisson Dynamic Matrix Factorization Embedded with Metadata Influence.,"Trong Dinh Thac Do,Longbing Cao,"
539,Masking: A New Perspective of Noisy Supervision.,"Bo Han,Jiangchao Yao,Gang Niu,Mingyuan Zhou,Ivor W. Tsang,Ya Zhang,Masashi Sugiyama,"
540,On GANs and GMMs.,"Eitan Richardson,Yair Weiss,"
541,Differential Properties of Sinkhorn Approximation for Learning with Wasserstein Distance.,"Giulia Luise,Alessandro Rudi,Massimiliano Pontil,Carlo Ciliberto,"
542,Practical Deep Stereo (PDS): Toward applications-friendly deep stereo matching.,"Stepan Tulyakov,Anton Ivanov,François Fleuret,"
543,A Bayes-Sard Cubature Method.,"Toni Karvonen,Chris J. Oates,Simo Särkkä,"
544,Dual Swap Disentangling.,"Zunlei Feng,Xinchao Wang,Chenglong Ke,Anxiang Zeng,Dacheng Tao,Mingli Song,"
545,Diverse Ensemble Evolution: Curriculum Data-Model Marriage.,"Tianyi Zhou,Shengjie Wang,Jeff A. Bilmes,"
546,Binary Classification from Positive-Confidence Data.,"Takashi Ishida,Gang Niu,Masashi Sugiyama,"
547,Deep Generative Models for Distribution-Preserving Lossy Compression.,"Michael Tschannen,Eirikur Agustsson,Mario Lucic,"
548,Exact natural gradient in deep linear networks and its application to the nonlinear case.,"Alberto Bernacchia,Máté Lengyel,Guillaume Hennequin,"
549,Constructing Fast Network through Deconstruction of Convolution.,"Yunho Jeon,Junmo Kim,"
550,Memory Replay GANs: Learning to Generate New Categories without Forgetting.,"Chenshen Wu,Luis Herranz,Xialei Liu,Yaxing Wang,Joost van de Weijer,Bogdan Raducanu,"
551,The Convergence of Sparsified Gradient Methods.,"Dan Alistarh,Torsten Hoefler,Mikael Johansson,Nikola Konstantinov,Sarit Khirirat,Cédric Renggli,"
552,Automating Bayesian optimization with Bayesian optimization.,"Gustavo Malkomes,Roman Garnett,"
553,Stacked Semantics-Guided Attention Model for Fine-Grained Zero-Shot Learning.,"Yunlong Yu,Zhong Ji,Yanwei Fu,Jichang Guo,Yanwei Pang,Zhongfei (Mark) Zhang,"
554,Dirichlet-based Gaussian Processes for Large-scale Calibrated Classification.,"Dimitrios Milios,Raffaello Camoriano,Pietro Michiardi,Lorenzo Rosasco,Maurizio Filippone,"
555,Multi-Task Zipping via Layer-wise Neuron Sharing.,"Xiaoxi He,Zimu Zhou,Lothar Thiele,"
556,Dimensionally Tight Bounds for Second-Order Hamiltonian Monte Carlo.,"Oren Mangoubi,Nisheeth K. Vishnoi,"
557,Approximation algorithms for stochastic clustering.,"David G. Harris,Shi Li,Aravind Srinivasan,Khoa Trinh,Thomas W. Pensyl,"
558,Evolutionary Stochastic Gradient Descent for Optimization of Deep Neural Networks.,"Xiaodong Cui,Wei Zhang,Zoltán Tüske,Michael Picheny,"
559,Learning to Infer Graphics Programs from Hand-Drawn Images.,"Kevin Ellis,Daniel Ritchie,Armando Solar-Lezama,Josh Tenenbaum,"
560,Graphical Generative Adversarial Networks.,"Chongxuan Li,Max Welling,Jun Zhu,Bo Zhang,"
561,Variational Learning on Aggregate Outputs with Gaussian Processes.,"Ho Chung Leon Law,Dino Sejdinovic,Ewan Cameron,Tim C. D. Lucas,Seth R. Flaxman,Katherine Battle,Kenji Fukumizu,"
562,MacNet: Transferring Knowledge from Machine Comprehension to Sequence-to-Sequence Models.,"Boyuan Pan,Yazheng Yang,Hao Li,Zhou Zhao,Yueting Zhuang,Deng Cai,Xiaofei He,"
563,Poison Frogs! Targeted Clean-Label Poisoning Attacks on Neural Networks.,"Ali Shafahi,W. Ronny Huang,Mahyar Najibi,Octavian Suciu,Christoph Studer,Tudor Dumitras,Tom Goldstein,"
564,Information Constraints on Auto-Encoding Variational Bayes.,"Romain Lopez,Jeffrey Regier,Michael I. Jordan,Nir Yosef,"
565,Recurrent Transformer Networks for Semantic Correspondence.,"Seungryong Kim,Stephen Lin,Sangryul Jeon,Dongbo Min,Kwanghoon Sohn,"
566,Online convex optimization for cumulative constraints.,"Jianjun Yuan,Andrew G. Lamperski,"
567,Predict Responsibly: Improving Fairness and Accuracy by Learning to Defer.,"David Madras,Toniann Pitassi,Richard S. Zemel,"
568,Deep State Space Models for Unconditional Word Generation.,"Florian Schmidt,Thomas Hofmann,"
569,ResNet with one-neuron hidden layers is a Universal Approximator.,"Hongzhou Lin,Stefanie Jegelka,"
570,Transfer of Value Functions via Variational Methods.,"Andrea Tirinzoni,Rafael Rodríguez-Sánchez,Marcello Restelli,"
571,"The Cluster Description Problem - Complexity Results, Formulations and Approximations.","Ian Davidson,Antoine Gourru,S. S. Ravi,"
572,Sharp Bounds for Generalized Uniformity Testing.,"Ilias Diakonikolas,Daniel M. Kane,Alistair Stewart,"
573,Deep Neural Networks with Box Convolutions.,"Egor Burkov,Victor S. Lempitsky,"
574,Learning towards Minimum Hyperspherical Energy.,"Weiyang Liu,Rongmei Lin,Zhen Liu,Lixin Liu,Zhiding Yu,Bo Dai,Le Song,"
575,LF-Net: Learning Local Features from Images.,"Yuki Ono,Eduard Trulls,Pascal Fua,Kwang Moo Yi,"
576,SLANG: Fast Structured Covariance Approximations for Bayesian Deep Learning with Natural Gradient.,"Aaron Mishkin,Frederik Kunstner,Didrik Nielsen,Mark Schmidt,Mohammad Emtiyaz Khan,"
577,Tangent: Automatic differentiation using source-code transformation for dynamically typed array programming.,"Bart van Merrienboer,Dan Moldovan,Alexander B. Wiltschko,"
578,Multi-domain Causal Structure Learning in Linear Systems.,"AmirEmad Ghassami,Negar Kiyavash,Biwei Huang,Kun Zhang,"
579,Privacy Amplification by Subsampling: Tight Analyses via Couplings and Divergences.,"Borja Balle,Gilles Barthe,Marco Gaboardi,"
580,Exponentially Weighted Imitation Learning for Batched Historical Data.,"Qing Wang,Jiechao Xiong,Lei Han,Peng Sun,Han Liu,Tong Zhang,"
581,Algebraic tests of general Gaussian latent tree models.,"Dennis Leung,Mathias Drton,"
582,Navigating with Graph Representations for Fast and Scalable Decoding of Neural Language Models.,"Minjia Zhang,Wenhan Wang,Xiaodong Liu,Jianfeng Gao,Yuxiong He,"
583,Deep Structured Prediction with Nonlinear Output Transformations.,"Colin Graber,Ofer Meshi,Alexander G. Schwing,"
584,Sequential Test for the Lowest Mean: From Thompson to Murphy Sampling.,"Emilie Kaufmann,Wouter M. Koolen,Aurélien Garivier,"
585,Distributed Learning without Distress: Privacy-Preserving Empirical Risk Minimization.,"Bargav Jayaraman,Lingxiao Wang,David Evans,Quanquan Gu,"
586,A no-regret generalization of hierarchical softmax to extreme multi-label classification.,"Marek Wydmuch,Kalina Jasinska,Mikhail Kuznetsov,Róbert Busa-Fekete,Krzysztof Dembczynski,"
587,Efficient Formal Safety Analysis of Neural Networks.,"Shiqi Wang,Kexin Pei,Justin Whitehouse,Junfeng Yang,Suman Jana,"
588,Bayesian Distributed Stochastic Gradient Descent.,"Michael Teng,Frank Wood,"
589,Visualizing the Loss Landscape of Neural Nets.,"Hao Li,Zheng Xu,Gavin Taylor,Christoph Studer,Tom Goldstein,"
590,The Limits of Post-Selection Generalization.,"Jonathan R. Ullman,Adam D. Smith,Kobbi Nissim,Uri Stemmer,Thomas Steinke,"
591,Graph Convolutional Policy Network for Goal-Directed Molecular Graph Generation.,"Jiaxuan You,Bowen Liu,Zhitao Ying,Vijay S. Pande,Jure Leskovec,"
592,On Controllable Sparse Alternatives to Softmax.,"Anirban Laha,Saneem Ahmed Chemmengath,Priyanka Agrawal,Mitesh M. Khapra,Karthik Sankaranarayanan,Harish G. Ramaswamy,"
593,L4: Practical loss-based stepsize adaptation for deep learning.,"Michal Rolinek,Georg Martius,"
594,Learning Latent Subspaces in Variational Autoencoders.,"Jack Klys,Jake Snell,Richard S. Zemel,"
595,Turbo Learning for CaptionBot and DrawingBot.,"Qiuyuan Huang,Pengchuan Zhang,Dapeng Oliver Wu,Lei Zhang,"
596,Learning to Teach with Dynamic Loss Functions.,"Lijun Wu,Fei Tian,Yingce Xia,Yang Fan,Tao Qin,Jian-Huang Lai,Tie-Yan Liu,"
597,Multi-View Silhouette and Depth Decomposition for High Resolution 3D Object Representation.,"Edward J. Smith,Scott Fujimoto,David Meger,"
598,Size-Noise Tradeoffs in Generative Networks.,"Bolton Bailey,Matus Telgarsky,"
599,"Online Adaptive Methods, Universality and Acceleration.","Kfir Yehuda Levy,Alp Yurtsever,Volkan Cevher,"
600,Compact Generalized Non-local Network.,"Kaiyu Yue,Ming Sun,Yuchen Yuan,Feng Zhou,Errui Ding,Fuxin Xu,"
601,On the Local Hessian in Back-propagation.,"Huishuai Zhang,Wei Chen,Tie-Yan Liu,"
602,The Everlasting Database: Statistical Validity at a Fair Price.,"Blake E. Woodworth,Vitaly Feldman,Saharon Rosset,Nati Srebro,"
603,Lipschitz-Margin Training: Scalable Certification of Perturbation Invariance for Deep Neural Networks.,"Yusuke Tsuzuku,Issei Sato,Masashi Sugiyama,"
604,Proximal SCOPE for Distributed Sparse Learning.,"Shen-Yi Zhao,Gong-Duo Zhang,Ming-Wei Li,Wu-Jun Li,"
605,On Coresets for Logistic Regression.,"Alexander Munteanu,Chris Schwiegelshohn,Christian Sohler,David P. Woodruff,"
606,Neural Ordinary Differential Equations.,"Tian Qi Chen,Yulia Rubanova,Jesse Bettencourt,David Duvenaud,"
607,Unsupervised Learning of Artistic Styles with Archetypal Style Analysis.,"Daan Wynen,Cordelia Schmid,Julien Mairal,"
608,Approximating Real-Time Recurrent Learning with Random Kronecker Factors.,"Asier Mujika,Florian Meier,Angelika Steger,"
609,Contamination Attacks and Mitigation in Multi-Party Machine Learning.,"Jamie Hayes,Olga Ohrimenko,"
610,An Improved Analysis of Alternating Minimization for Structured Multi-Response Regression.,"Sheng Chen,Arindam Banerjee,"
611,Incorporating Context into Language Encoding Models for fMRI.,"Shailee Jain,Alexander Huth,"
612,CatBoost: unbiased boosting with categorical features.,"Liudmila Ostroumova Prokhorenkova,Gleb Gusev,Aleksandr Vorobev,Anna Veronika Dorogush,Andrey Gulin,"
613,Query K-means Clustering and the Double Dixie Cup Problem.,"I (Eli) Chien,Chao Pan,Olgica Milenkovic,"
614,Training Neural Networks Using Features Replay.,"Zhouyuan Huo,Bin Gu,Heng Huang,"
615,Modeling Dynamic Missingness of Implicit Feedback for Recommendation.,"Menghan Wang,Mingming Gong,Xiaolin Zheng,Kun Zhang,"
616,Representation Learning of Compositional Data.,"Marta Avalos,Richard Nock,Cheng Soon Ong,Julien Rouar,Ke Sun,"
617,Model-based targeted dimensionality reduction for neuronal population data.,"Mikio Aoi,Jonathan W. Pillow,"
618,On gradient regularizers for MMD GANs.,"Michael Arbel,Dougal J. Sutherland,Mikolaj Binkowski,Arthur Gretton,"
619,Heterogeneous Multi-output Gaussian Process Prediction.,"Pablo Moreno-Muñoz,Antonio Artés-Rodríguez,Mauricio A. Álvarez,"
620,Large-Scale Stochastic Sampling from the Probability Simplex.,"Jack Baker,Paul Fearnhead,Emily B. Fox,Christopher Nemeth,"
621,Policy Regret in Repeated Games.,"Raman Arora,Michael Dinitz,Teodor Vanislavov Marinov,Mehryar Mohri,"
622,A Theory-Based Evaluation of Nearest Neighbor Models Put Into Practice.,"Hendrik Fichtenberger,Dennis Rohde,"
623,Banach Wasserstein GAN.,"Jonas Adler,Sebastian Lunz,"
624,Provable Gaussian Embedding with One Observation.,"Ming Yu,Zhuoran Yang,Tuo Zhao,Mladen Kolar,Zhaoran Wang,"
625,BRITS: Bidirectional Recurrent Imputation for Time Series.,"Wei Cao,Dong Wang,Jian Li,Hao Zhou,Lei Li,Yitan Li,"
626,M-Walk: Learning to Walk over Graphs using Monte Carlo Tree Search.,"Yelong Shen,Jianshu Chen,Po-Sen Huang,Yuqing Guo,Jianfeng Gao,"
627,Extracting Relationships by Multi-Domain Matching.,"Yitong Li,Michael Murias,Geraldine Dawson,David E. Carlson,"
